FID,SHAPE,BEZIRK,STRASSE,BEZUG,ONR,BIS,STIEGE,FRAKTION_PA,FRAKTION_BI,FRAKTION_DO,FRAKTION_G,FRAKTION_KV,FRAKTION_TEXT,URL_TEXT,SE_SDO_ROWID,SE_ANNO_CAD_DATA
ALTSTOFFSAMMLUNGOGD.500,POINT (16.364360281853404 48.2180147992039),9,Türkenstraße,gegenüber,25,,,0,1,1,1,1," Kunststoff, Altmetall, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,500,
ALTSTOFFSAMMLUNGOGD.501,POINT (16.35731739842099 48.21462517522631),9,Universitätsstraße,vor,6,,,0,0,1,1,1," Altglas, Kunststoff, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,501,
ALTSTOFFSAMMLUNGOGD.502,POINT (16.350748313967824 48.22882162927979),9,Währinger Gürtel,neben,136,,,0,0,1,1,1," Altmetall, Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,502,
ALTSTOFFSAMMLUNGOGD.503,POINT (16.351374271306003 48.23043473762104),9,Währinger Gürtel,gegenüber,154,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,503,
ALTSTOFFSAMMLUNGOGD.504,POINT (16.342654680018697 48.217298012277716),9,Währinger Gürtel,gegenüber,2,,,0,0,1,0,1," Altmetall, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,504,
ALTSTOFFSAMMLUNGOGD.505,POINT (16.357587746907075 48.21883527447089),9,Währinger Straße,vor,21,,,0,0,0,1,1," Altglas, Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,505,
ALTSTOFFSAMMLUNGOGD.506,POINT (16.35374446378999 48.22180403202584),9,Währinger Straße,gegenüber,52,,,0,1,1,1,1," Altmetall, Altglas, Altglas, Kunststoff, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,506,
ALTSTOFFSAMMLUNGOGD.507,POINT (16.353897450711354 48.223266924829026),9,Widerhofergasse,vor,2,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,507,
ALTSTOFFSAMMLUNGOGD.508,POINT (16.35518371853161 48.223056817774484),9,Widerhofergasse,neben,8,,,0,1,0,0,1," Biomüll, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,508,
ALTSTOFFSAMMLUNGOGD.509,POINT (16.350595861027266 48.2209097443257),9,Wilhelm-Exner-Gasse,neben,1,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,509,
ALTSTOFFSAMMLUNGOGD.510,POINT (16.352200078051766 48.224092477394144),9,Wilhelm-Exner-Gasse,vor,13,,,0,0,1,1,1," Kunststoff, Altmetall, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,510,
ALTSTOFFSAMMLUNGOGD.511,POINT (16.351437336926978 48.2225920743751),9,Wilhelm-Exner-Gasse,gegenüber,14,,,0,0,0,1,1," Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,511,
ALTSTOFFSAMMLUNGOGD.512,POINT (16.342739027853703 48.21606504465545),9,Zimmermanngasse,vor,3,,,0,0,1,1,1," Kunststoff, Altglas, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,512,
ALTSTOFFSAMMLUNGOGD.513,POINT (16.34443046229585 48.21665083847293),9,Zimmermannplatz,gegenüber,8,,,0,1,1,1,1," Kunststoff, Biomüll, Altmetall, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,513,
ALTSTOFFSAMMLUNGOGD.514,POINT (16.38992171887395 48.17462005826263),10,Absberggasse,gegenüber,13,,,0,1,1,1,1," Kunststoff, Altmetall, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,514,
ALTSTOFFSAMMLUNGOGD.515,POINT (16.38908272130678 48.172149198148965),10,Absberggasse,gegenüber,27,,,0,1,1,1,1," Kunststoff, Altmetall, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,515,
ALTSTOFFSAMMLUNGOGD.516,POINT (16.38865597765385 48.170307489685584),10,Absberggasse,neben,39,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,516,
ALTSTOFFSAMMLUNGOGD.517,POINT (16.387926177861843 48.1696065286835),10,Absberggasse,neben,45,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,517,
ALTSTOFFSAMMLUNGOGD.518,POINT (16.3858787883435 48.1653440084889),10,Absberggasse,vor,52,,,0,0,1,1,1," Kunststoff, Altmetall, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,518,
ALTSTOFFSAMMLUNGOGD.519,POINT (16.38604248807869 48.16641170524547),10,Absberggasse,gegenüber,55,,,0,0,1,1,1," Kunststoff, Altmetall, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,519,
ALTSTOFFSAMMLUNGOGD.882,POINT (16.418192807295746 48.1626650773419),11,Hasenleitengasse,bei,51,,,1,0,1,1,1," Altmetall, Altglas, Kunststoff, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,882,
ALTSTOFFSAMMLUNGOGD.883,POINT (16.406445025891177 48.17444475290285),11,Hauffgasse,neben,37,,,0,0,1,1,1," Kunststoff, Altglas, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,883,
ALTSTOFFSAMMLUNGOGD.884,POINT (16.46977222607713 48.1552262587466),11,Hoefftgasse,neben,7,,,0,1,1,1,1," Kunststoff, Altmetall, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,884,
ALTSTOFFSAMMLUNGOGD.885,POINT (16.42845774538314 48.175391171509936),11,Holzergasse,gegenüber,5,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,885,
ALTSTOFFSAMMLUNGOGD.886,POINT (16.447786272019027 48.165027558590474),11,Hörtengasse,neben,32,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,886,
ALTSTOFFSAMMLUNGOGD.887,POINT (16.456589163511115 48.16684663192114),11,Hörtengasse,gegenüber,95,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,887,
ALTSTOFFSAMMLUNGOGD.888,POINT (16.41825036215533 48.16991386036035),11,Hugogasse,vor,20,,,0,1,1,1,1," Biomüll, Altmetall, Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,888,
ALTSTOFFSAMMLUNGOGD.889,POINT (16.459150150769908 48.15049210879818),11,Josef-Haas-Gasse,neben,18,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,889,
ALTSTOFFSAMMLUNGOGD.890,POINT (16.43541140530374 48.16441371065215),11,Kaiser-Ebersdorfer Straße,vor,106,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,890,
ALTSTOFFSAMMLUNGOGD.891,POINT (16.43653630289478 48.16413547100773),11,Kaiser-Ebersdorfer Straße,vor,112,114,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,891,
ALTSTOFFSAMMLUNGOGD.892,POINT (16.439413464426206 48.16346112427813),11,Kaiser-Ebersdorfer Straße,bei,124,,,0,1,1,1,1," Altmetall, Kunststoff, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,892,
ALTSTOFFSAMMLUNGOGD.893,POINT (16.444363395944286 48.162601398687336),11,Kaiser-Ebersdorfer Straße,bei,143,,,1,1,1,1,1," Altmetall, Kunststoff, Altpapier, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,893,
ALTSTOFFSAMMLUNGOGD.894,POINT (16.446430161676876 48.16159416709822),11,Kaiser-Ebersdorfer Straße,gegenüber,150,,,1,1,1,1,1," Kunststoff, Altmetall, Altpapier, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,894,
ALTSTOFFSAMMLUNGOGD.895,POINT (16.449597320025386 48.16076226409066),11,Kaiser-Ebersdorfer Straße,vor,172,,,0,1,1,1,1," Kunststoff, Altmetall, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,895,
ALTSTOFFSAMMLUNGOGD.896,POINT (16.450413403340008 48.16071154251571),11,Kaiser-Ebersdorfer Straße,vor,174,,,1,1,1,1,1," Kunststoff, Altmetall, Altglas, Altpapier, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,896,
ALTSTOFFSAMMLUNGOGD.897,POINT (16.464690060954155 48.16005091635766),11,Kaiser-Ebersdorfer Straße,bei,263,,,0,0,1,1,1," Kunststoff, Altmetall, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,897,
ALTSTOFFSAMMLUNGOGD.898,POINT (16.463440753352263 48.15998503812331),11,Kaiser-Ebersdorfer Straße,vor,286,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,898,
ALTSTOFFSAMMLUNGOGD.899,POINT (16.469133865455326 48.159824623322514),11,Kaiser-Ebersdorfer Straße,gegenüber,312,,,1,1,1,1,1," Kunststoff, Altmetall, Biomüll, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,899,
ALTSTOFFSAMMLUNGOGD.900,POINT (16.472413175672653 48.15898809431223),11,Kaiser-Ebersdorfer Straße,gegenüber,330,,,1,1,1,1,1," Kunststoff, Altmetall, Altpapier, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,900,
ALTSTOFFSAMMLUNGOGD.901,POINT (16.428658870566366 48.16664131006328),11,Kaiser-Ebersdorfer Straße,gegenüber,64,,,0,1,1,1,1," Kunststoff, Altmetall, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,901,
ALTSTOFFSAMMLUNGOGD.902,POINT (16.42841234785493 48.16650885806225),11,Kaiser-Ebersdorfer Straße,bei,64,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,902,
ALTSTOFFSAMMLUNGOGD.903,POINT (16.431246381130716 48.16528274533132),11,Kaiser-Ebersdorfer Straße,neben,86,,,0,1,1,1,1," Kunststoff, Altmetall, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,903,
ALTSTOFFSAMMLUNGOGD.904,POINT (16.45677211395176 48.175489300423855),11,Kapleigasse,gegenüber,1,,,1,0,1,1,1," Kunststoff, Altmetall, Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,904,
ALTSTOFFSAMMLUNGOGD.905,POINT (16.466001612927002 48.1614496007821),11,Kimmerlgasse,gegenüber,4,,,1,1,1,1,1," Kunststoff, Altmetall, Altpapier, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,905,
ALTSTOFFSAMMLUNGOGD.906,POINT (16.41482696630507 48.162763660993775),11,Konopagasse,gegenüber,6,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,906,
ALTSTOFFSAMMLUNGOGD.907,POINT (16.41555582038444 48.17824771457933),11,Kopalgasse,neben,14,,,0,1,1,1,1," Kunststoff, Altmetall, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,907,
ALTSTOFFSAMMLUNGOGD.908,POINT (16.417121141949938 48.17885150561134),11,Kopalgasse,gegenüber,30,,,0,1,1,1,1," Kunststoff, Altmetall, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,908,
ALTSTOFFSAMMLUNGOGD.909,POINT (16.419069859436743 48.17453471470101),11,Krausegasse,vor,13,,,0,1,1,1,1," Kunststoff, Altmetall, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,909,
ALTSTOFFSAMMLUNGOGD.910,POINT (16.470419854210306 48.168942190933635),11,Landwehrstraße,vor,3,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,910,
ALTSTOFFSAMMLUNGOGD.911,POINT (16.406193753560913 48.17653313425679),11,Leberstraße,,58,,,0,0,1,1,1," Altmetall, Kunststoff, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,911,
ALTSTOFFSAMMLUNGOGD.912,POINT (16.415135930449665 48.163587050539185),11,Lesergasse,vor,23,,,1,1,1,1,1," Altglas, Altpapier, Altmetall, Kunststoff, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,912,
ALTSTOFFSAMMLUNGOGD.652,POINT (16.3553956868123 48.17481955085337),10,Inzersdorfer Straße,vor,125,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,652,
ALTSTOFFSAMMLUNGOGD.653,POINT (16.37049094641937 48.17177639723228),10,Inzersdorfer Straße,gegenüber,53,,,0,0,1,1,1," Altmetall, Kunststoff, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,653,
ALTSTOFFSAMMLUNGOGD.654,POINT (16.375971179437823 48.17071351297857),10,Inzersdorfer Straße,vor,8,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,654,
ALTSTOFFSAMMLUNGOGD.655,POINT (16.371806953048743 48.15188922179176),10,Josef-Enslein-Platz,gegenüber,1,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,655,
ALTSTOFFSAMMLUNGOGD.656,POINT (16.391830262443865 48.148156147627645),10,Jura-Soyfer-Gasse,neben,6,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,656,
ALTSTOFFSAMMLUNGOGD.657,POINT (16.403516858783853 48.138460073540564),10,Kästenbaumgasse,gegenüber,29,,,1,0,0,1,0," Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,657,
ALTSTOFFSAMMLUNGOGD.658,POINT (16.4026067691249 48.13612657585434),10,Kästenbaumgasse,gegenüber,34,,,0,1,1,1,1," Kunststoff, Altmetall, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,658,
ALTSTOFFSAMMLUNGOGD.659,POINT (16.39374632284891 48.174507046046145),10,Kempelengasse,gegenüber,6,,,0,0,1,1,1," Kunststoff, Altmetall, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,659,
ALTSTOFFSAMMLUNGOGD.660,POINT (16.381346693897534 48.17068526033604),10,Kennergasse,neben,13,,,0,1,1,1,1," Kunststoff, Altmetall, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,660,
ALTSTOFFSAMMLUNGOGD.661,POINT (16.375165074713376 48.1790637338592),10,Keplerplatz,gegenüber,8,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,661,
ALTSTOFFSAMMLUNGOGD.662,POINT (16.377320214049742 48.161505484315136),10,Klasterskygasse,vor,15,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,662,
ALTSTOFFSAMMLUNGOGD.663,POINT (16.417658440791982 48.132383848403606),10,Klederinger Straße,bei,129,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,663,
ALTSTOFFSAMMLUNGOGD.664,POINT (16.415536419811353 48.132971788316915),10,Klederinger Straße,vor,150,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,664,
ALTSTOFFSAMMLUNGOGD.665,POINT (16.41433106439167 48.13368326574556),10,Klederinger Straße,vor,167,,,1,0,1,1,1," Kunststoff, Altmetall, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,665,
ALTSTOFFSAMMLUNGOGD.666,POINT (16.412721297356388 48.13350403524572),10,Klederinger Straße,vor,173,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,666,
ALTSTOFFSAMMLUNGOGD.667,POINT (16.40808996910624 48.13470412860895),10,Klederinger Straße,gegenüber,213,,,1,0,1,1,1," Altmetall, Altpapier, Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,667,
ALTSTOFFSAMMLUNGOGD.668,POINT (16.42729363919339 48.13113417935795),10,Klederinger Straße,neben,40,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,668,
ALTSTOFFSAMMLUNGOGD.669,POINT (16.422983544920683 48.13153772186331),10,Klederinger Straße,bei,66,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,669,
ALTSTOFFSAMMLUNGOGD.670,POINT (16.4221336512428 48.13151515881972),10,Klederinger Straße,vor,79,81,,0,1,1,1,1," Kunststoff, Altmetall, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,670,
ALTSTOFFSAMMLUNGOGD.671,POINT (16.39977784872038 48.15376597344285),10,Koliskogasse,gegenüber,21,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,671,
ALTSTOFFSAMMLUNGOGD.672,POINT (16.394328598097434 48.150725724204435),10,Kolowratgasse,gegenüber,19,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,672,
ALTSTOFFSAMMLUNGOGD.673,POINT (16.395947752775367 48.15024905809121),10,Kolowratgasse,gegenüber,3,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,673,
ALTSTOFFSAMMLUNGOGD.674,POINT (16.400299378383064 48.15499227413152),10,Kronawettergasse,gegenüber,1,,,1,0,1,1,1," Kunststoff, Altmetall, Altglas, Altpapier, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,674,
ALTSTOFFSAMMLUNGOGD.675,POINT (16.381703096227177 48.17279151473545),10,Kudlichgasse,gegenüber,46,,,0,1,1,1,1," Kunststoff, Altmetall, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,675,
ALTSTOFFSAMMLUNGOGD.676,POINT (16.3522325081233 48.17580623704955),10,Kundratstraße,vor,10,12,,0,1,1,1,1," Biomüll, Altmetall, Kunststoff, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,676,
ALTSTOFFSAMMLUNGOGD.677,POINT (16.350370392944868 48.1753470200257),10,Kundratstraße,vor,12,14,,0,1,1,1,1," Biomüll, Altmetall, Kunststoff, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,677,
ALTSTOFFSAMMLUNGOGD.678,POINT (16.346340871989504 48.174217092260264),10,Kundratstraße,neben,27,,,0,1,1,1,1," Kunststoff, Altmetall, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,678,
ALTSTOFFSAMMLUNGOGD.679,POINT (16.35389091117889 48.176155108765556),10,Kundratstraße,vor,8,10,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,679,
ALTSTOFFSAMMLUNGOGD.680,POINT (16.405249070055046 48.14187757103019),10,Kurbadstraße,vor,8,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,680,
ALTSTOFFSAMMLUNGOGD.681,POINT (16.38998347379009 48.14079971864631),10,Kurt-Tichy-Gasse,neben,14,,,0,0,1,1,1," Altglas, Kunststoff, Altmetall",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,681,
ALTSTOFFSAMMLUNGOGD.682,POINT (16.390895341264535 48.14400008570755),10,Kurt-Tichy-Gasse,gegenüber,2,,,0,0,1,1,1," Altglas, Altmetall, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,682,
ALTSTOFFSAMMLUNGOGD.683,POINT (16.39879719231664 48.16738184717116),10,Laaer Wald,vor,149,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,683,
ALTSTOFFSAMMLUNGOGD.684,POINT (16.399951394027823 48.16667317341691),10,Laaer Wald,vor,30,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,684,
ALTSTOFFSAMMLUNGOGD.685,POINT (16.395546625410773 48.15585863497297),10,Laaer-Berg-Straße,vor,166,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,685,
ALTSTOFFSAMMLUNGOGD.686,POINT (16.396239742754684 48.15515320254283),10,Laaer-Berg-Straße,vor,173,,,1,0,0,1,0," Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,686,
ALTSTOFFSAMMLUNGOGD.687,POINT (16.396276407426424 48.15122420624475),10,Laaer-Berg-Straße,vor,226,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,687,
ALTSTOFFSAMMLUNGOGD.688,POINT (16.384374843124256 48.16928836679493),10,Laaer-Berg-Straße,vor,32,,,1,0,1,1,1," Altmetall, Kunststoff, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,688,
ALTSTOFFSAMMLUNGOGD.689,POINT (16.385371672695378 48.16880815414906),10,Laaer-Berg-Straße,gegenüber,34,,,0,1,1,1,1," Kunststoff, Altmetall, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,689,
ALTSTOFFSAMMLUNGOGD.690,POINT (16.37872976184897 48.18143955394056),10,Landgutgasse,vor,2,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,690,
ALTSTOFFSAMMLUNGOGD.691,POINT (16.36793144413077 48.17458320381162),10,Laubeplatz,gegenüber,8,10,,0,1,1,1,1," Kunststoff, Altmetall, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,691,
ALTSTOFFSAMMLUNGOGD.692,POINT (16.37162371110416 48.17085775305853),10,Laxenburger Straße,vor,105,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,692,
ALTSTOFFSAMMLUNGOGD.693,POINT (16.369654626916304 48.16696571201254),10,Laxenburger Straße,vor,137,139,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,693,
ALTSTOFFSAMMLUNGOGD.694,POINT (16.364506826001456 48.15508368919506),10,Laxenburger Straße,vor,140,,,1,1,1,1,1," Kunststoff, Altmetall, Altglas, Altpapier, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,694,
ALTSTOFFSAMMLUNGOGD.695,POINT (16.36947264337192 48.16641043235138),10,Laxenburger Straße,,141,,,0,0,1,1,1," Kunststoff, Altmetall, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,695,
ALTSTOFFSAMMLUNGOGD.696,POINT (16.36847898187276 48.16482700667723),10,Laxenburger Straße,vor,149,,,0,0,1,1,1," Altglas, Altmetall, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,696,
ALTSTOFFSAMMLUNGOGD.697,POINT (16.366972016796385 48.159007620151996),10,Laxenburger Straße,vor,189,,,1,1,0,0,0," Biomüll, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,697,
ALTSTOFFSAMMLUNGOGD.698,POINT (16.36971931788359 48.167829134172855),10,Laxenburger Straße,vor,92,94,,0,0,0,1,1," Altglas, Kunststoff",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,698,
ALTSTOFFSAMMLUNGOGD.699,POINT (16.380810295579867 48.1390490668738),10,Liesingbachstraße,vor,202,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,699,
ALTSTOFFSAMMLUNGOGD.700,POINT (16.377605441136012 48.139678001460894),10,Liesingbachstraße,gegenüber,231,,,1,0,1,1,1," Kunststoff, Altmetall, Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,700,
ALTSTOFFSAMMLUNGOGD.701,POINT (16.40356765232395 48.13569685559923),10,Liesingbachstraße,gegenüber,35,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,701,
ALTSTOFFSAMMLUNGOGD.702,POINT (16.3852215032292 48.15952556938552),10,Ludwig-von-Höhnel-Gasse,bei,2,,,0,0,0,1,0," Altglas, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,702,
ALTSTOFFSAMMLUNGOGD.703,POINT (16.38579843203881 48.159817781761625),10,Ludwig-von-Höhnel-Gasse,vor,9,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,703,
ALTSTOFFSAMMLUNGOGD.704,POINT (16.37215829762477 48.1538510824535),10,Macholdastraße,vor,24,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,704,
